UNITID,XGRCOHRT,GRCOHRT,XUGENTER,UGENTERN,XPGRCOHR,PGRCOHRT,XRRFTCT,RRFTCT,XRRFTEX,RRFTEX,XRRFTCTA,RRFTCTA,XRET_NMF,RET_NMF,XRET_PCF,RET_PCF,XRRPTCT,RRPTCT,XRRPTEX,RRPTEX,XRRPTCTA,RRPTCTA,XRET_NMP,RET_NMP,XRET_PCP,RET_PCP,XSTUFACR,STUFACR 
432302,"A",,"A",,"A",,"R",229,"R",0,"R",229,"R",165,"R",72,"R",0,"R",0,"R",0,"R",0,"A",,"R",31
432384,"A",,"A",,"A",,"R",297,"R",0,"R",297,"R",284,"R",96,"R",0,"R",0,"R",0,"R",0,"A",,"R",19
432524,"R",119,"R",130,"R",92,"R",109,"Z",0,"R",109,"R",69,"R",63,"R",5,"Z",0,"R",5,"R",2,"R",40,"R",15
432533,"R",555,"R",745,"R",74,"R",357,"R",0,"R",357,"R",201,"R",56,"R",99,"R",0,"R",99,"R",30,"R",30,"R",20
433004,"A",,"A",,"A",,"R",45,"R",4,"R",41,"R",10,"R",24,"R",50,"R",9,"R",41,"R",10,"R",24,"R",15
433013,"A",,"A",,"A",,"R",134,"R",0,"R",134,"R",101,"R",75,"R",1,"R",0,"R",1,"R",1,"R",100,"R",28
433040,"A",,"A",,"A",,"R",45,"R",0,"R",45,"R",29,"R",64,"R",0,"R",0,"R",0,"R",0,"A",,"R",4
433068,"A",,"A",,"A",,"R",97,"R",0,"R",97,"R",58,"R",60,"R",46,"R",0,"R",46,"R",24,"R",52,"R",8
433101,"A",,"A",,"A",,"R",382,"Z",0,"R",382,"R",286,"R",75,"R",0,"R",0,"R",0,"R",0,"A",,"R",39
433138,"A",,"A",,"A",,"R",83,"R",0,"R",83,"R",67,"R",81,"R",167,"R",0,"R",167,"R",157,"R",94,"R",17
433165,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",2
433174,"A",,"A",,"A",,"R",9,"Z",0,"R",9,"R",9,"R",100,"R",13,"Z",0,"R",13,"R",10,"R",77,"R",12
433387,"A",,"A",,"A",,"R",1083,"R",10,"R",1073,"R",752,"R",70,"R",0,"R",0,"R",0,"R",0,"A",,"R",47
433420,"A",,"A",,"A",,"R",86,"Z",0,"R",86,"R",47,"R",55,"Z",0,"Z",0,"Z",0,"Z",0,"A",,"R",22
433466,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",60
433536,"R",35,"R",72,"R",49,"R",11,"R",0,"R",11,"R",4,"R",36,"R",5,"R",0,"R",5,"R",3,"R",60,"R",13
433563,"R",244,"R",249,"R",98,"R",196,"R",1,"R",195,"R",145,"R",74,"R",75,"R",0,"R",75,"R",55,"R",73,"R",10
433660,"R",1967,"R",3142,"R",63,"R",1830,"Z",0,"R",1830,"R",1430,"R",78,"R",44,"Z",0,"R",44,"R",27,"R",61,"R",22
433970,"A",,"A",,"A",,"R",44,"R",2,"R",42,"R",29,"R",69,"R",19,"R",0,"R",19,"R",13,"R",68,"R",28
434016,"R",15,"R",54,"R",28,"R",23,"R",0,"R",23,"R",10,"R",43,"R",9,"R",1,"R",8,"R",3,"R",38,"R",11
434034,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",9
434052,"R",128,"R",156,"R",82,"R",125,"R",4,"R",121,"R",60,"R",50,"R",10,"R",0,"R",10,"R",0,"R",0,"R",30
434061,"R",313,"R",2105,"R",15,"R",306,"R",0,"R",306,"R",178,"R",58,"R",188,"R",0,"R",188,"R",132,"R",70,"R",34
434122,"A",,"A",,"A",,"R",4,"Z",0,"R",4,"R",4,"R",100,"Z",0,"Z",0,"Z",0,"Z",0,"A",,"R",4
434140,"A",,"A",,"A",,"R",277,"R",0,"R",277,"R",199,"R",72,"R",0,"R",0,"R",0,"R",0,"A",,"R",25
434159,"A",,"A",,"A",,"R",144,"Z",0,"R",144,"R",75,"R",52,"R",0,"Z",0,"R",0,"Z",0,"A",,"R",30
434274,"A",,"A",,"A",,"R",47,"R",2,"R",45,"R",39,"R",87,"R",31,"R",1,"R",30,"R",26,"R",87,"R",8
434283,"A",,"A",,"A",,"R",3,"R",0,"R",3,"R",1,"R",33,"R",12,"Z",0,"R",12,"R",10,"R",83,"R",8
434308,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",38
434317,"A",,"A",,"A",,"R",264,"R",19,"R",245,"R",164,"R",67,"R",0,"R",0,"R",0,"R",0,"A",,"R",20
434326,"A",,"A",,"A",,"R",13,"R",0,"R",13,"R",7,"R",54,"R",21,"R",0,"R",21,"R",14,"R",67,"R",4
434344,"A",,"A",,"A",,"R",10,"Z",0,"R",10,"R",2,"R",20,"R",4,"Z",0,"R",4,"R",1,"R",25,"R",8
434362,"A",,"A",,"A",,"R",18,"R",0,"R",18,"R",15,"R",83,"R",15,"R",0,"R",15,"R",9,"R",60,"R",22
434371,"A",,"A",,"A",,"R",10,"R",1,"R",9,"R",8,"R",89,"R",4,"R",0,"R",4,"R",3,"R",75,"R",4
434380,"A",,"A",,"A",,"R",59,"R",0,"R",59,"R",11,"R",19,"Z",0,"Z",0,"Z",0,"Z",0,"A",,"R",12
434414,"R",22,"R",59,"R",37,"R",24,"R",0,"R",24,"R",11,"R",46,"R",0,"R",0,"R",0,"R",0,"A",,"R",5
434432,"R",23,"R",25,"R",92,"R",17,"R",0,"R",17,"R",12,"R",71,"R",1,"R",0,"R",1,"R",1,"R",100,"R",20
434469,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",19
434496,"A",,"A",,"A",,"R",15,"R",0,"R",15,"R",11,"R",73,"Z",0,"Z",0,"Z",0,"Z",0,"A",,"R",12
434502,"A",,"A",,"A",,"R",20,"R",0,"R",20,"R",8,"R",40,"R",1,"R",0,"R",1,"R",1,"R",100,"R",9
434520,"A",,"A",,"A",,"R",99,"R",3,"R",96,"R",68,"R",71,"R",57,"R",1,"R",56,"R",37,"R",66,"R",21
434539,"R",45,"R",74,"R",61,"R",0,"R",0,"R",0,"R",0,"A",,"R",0,"R",0,"R",0,"R",0,"A",,"R",22
434548,"R",117,"R",162,"R",72,"R",2,"R",0,"R",2,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"R",22
434557,"R",64,"R",96,"R",67,"R",9,"R",1,"R",8,"R",3,"R",38,"R",7,"R",0,"R",7,"R",2,"R",29,"R",25
434566,"R",90,"R",113,"R",80,"R",51,"R",2,"R",49,"R",34,"R",69,"R",9,"R",0,"R",9,"R",1,"R",11,"R",28
434575,"R",66,"R",82,"R",80,"R",73,"R",4,"R",69,"R",44,"R",64,"R",2,"R",0,"R",2,"R",1,"R",50,"R",23
434584,"R",12,"R",68,"R",18,"R",8,"R",0,"R",8,"R",6,"R",75,"R",6,"R",0,"R",6,"R",1,"R",17,"R",6
434672,"R",2666,"R",7356,"R",36,"R",2053,"R",0,"R",2053,"R",1212,"R",59,"R",1201,"R",0,"R",1201,"R",541,"R",45,"R",20
434690,"R",114,"R",146,"R",78,"R",92,"R",1,"R",91,"R",62,"R",68,"R",0,"R",0,"R",0,"R",0,"A",,"R",29
434751,"R",33,"R",40,"R",83,"R",25,"R",0,"R",25,"R",11,"R",44,"R",1,"R",0,"R",1,"R",1,"R",100,"R",13
434812,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",15
434821,"R",129,"R",293,"R",44,"R",15,"R",0,"R",15,"R",14,"R",93,"R",43,"R",0,"R",43,"R",21,"R",49,"R",13
434830,"A",,"A",,"A",,"R",55,"R",0,"R",55,"R",44,"R",80,"R",42,"R",0,"R",42,"R",35,"R",83,"R",25
434900,"A",,"A",,"A",,"R",376,"R",4,"R",372,"R",295,"R",79,"Z",0,"Z",0,"Z",0,"Z",0,"A",,"R",21
434937,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",9
434946,"A",,"A",,"A",,"R",168,"R",0,"R",168,"R",65,"R",39,"R",0,"R",0,"R",0,"R",0,"A",,"R",23
434955,"A",,"A",,"A",,"R",51,"R",0,"R",51,"R",23,"R",45,"R",0,"R",0,"R",0,"R",0,"A",,"R",16
434964,"A",,"A",,"A",,"R",30,"R",0,"R",30,"R",6,"R",20,"R",0,"R",0,"R",0,"R",0,"A",,"R",11
434973,"A",,"A",,"A",,"R",24,"R",0,"R",24,"R",11,"R",46,"R",0,"R",0,"R",0,"R",0,"A",,"R",12
434982,"A",,"A",,"A",,"R",68,"R",0,"R",68,"R",34,"R",50,"R",0,"R",0,"R",0,"R",0,"A",,"R",14
434991,"A",,"A",,"A",,"R",48,"R",0,"R",48,"R",22,"R",46,"R",0,"R",0,"R",0,"R",0,"A",,"R",12
435000,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",7
436003,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",21
436012,"A",,"A",,"A",,"R",414,"Z",0,"R",414,"R",270,"R",65,"Z",0,"Z",0,"Z",0,"Z",0,"A",,"R",20
436030,"A",,"A",,"A",,"R",11,"R",0,"R",11,"R",8,"R",73,"R",7,"Z",0,"R",7,"R",6,"R",86,"R",10
436067,"A",,"A",,"A",,"R",23,"R",1,"R",22,"R",16,"R",73,"R",0,"R",0,"R",0,"R",0,"A",,"R",11
436094,"R",8,"R",9,"R",89,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",12
436100,"A",,"A",,"A",,"R",24,"R",0,"R",24,"R",10,"R",42,"R",0,"R",0,"R",0,"R",0,"A",,"R",18
436182,"A",,"A",,"A",,"R",143,"R",0,"R",143,"R",109,"R",76,"Z",0,"Z",0,"Z",0,"Z",0,"A",,"R",28
436191,"A",,"A",,"A",,"R",347,"R",0,"R",347,"R",270,"R",78,"R",0,"R",0,"R",0,"R",0,"A",,"R",22
436225,"A",,"A",,"A",,"R",155,"R",1,"R",154,"R",103,"R",67,"R",0,"R",0,"R",0,"R",0,"A",,"R",37
436270,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",25
436289,"A",,"A",,"A",,"R",38,"R",0,"R",38,"R",30,"R",79,"R",0,"R",0,"R",0,"R",0,"A",,"R",25
436304,"R",232,"R",952,"R",24,"R",184,"R",0,"R",184,"R",84,"R",46,"R",65,"R",0,"R",65,"R",27,"R",42,"R",26
436429,"A",,"A",,"A",,"R",160,"R",0,"R",160,"R",149,"R",93,"R",0,"R",0,"R",0,"R",0,"A",,"R",8
436438,"R",16,"R",43,"R",37,"R",2,"R",0,"R",2,"R",2,"R",100,"R",1,"R",0,"R",1,"R",0,"R",0,"R",11
436465,"A",,"A",,"A",,"R",519,"R",5,"R",514,"R",426,"R",83,"Z",0,"Z",0,"Z",0,"Z",0,"A",,"R",18
436474,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",20
436483,"R",13,"R",203,"R",6,"R",7,"R",0,"R",7,"R",2,"R",29,"R",36,"R",0,"R",36,"R",17,"R",47,"R",14
436526,"A",,"A",,"A",,"R",62,"R",0,"R",62,"R",62,"R",100,"R",0,"R",0,"R",0,"R",0,"A",,"R",28
436553,"A",,"A",,"A",,"R",10,"R",0,"R",10,"R",8,"R",80,"R",0,"R",0,"R",0,"R",0,"A",,"R",20
436562,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",23
436599,"A",,"A",,"A",,"R",1,"Z",0,"R",1,"R",1,"R",100,"R",18,"R",0,"R",18,"R",10,"R",56,"R",5
436614,"R",11,"R",21,"R",52,"R",17,"R",1,"R",16,"R",12,"R",75,"R",2,"R",0,"R",2,"R",1,"R",50,"R",7
436632,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",10
436641,"A",,"A",,"A",,"R",48,"R",0,"R",48,"R",43,"R",90,"R",21,"Z",0,"R",21,"R",19,"R",90,"R",30
436650,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",16
436702,"A",,"A",,"A",,"R",91,"R",0,"R",91,"R",89,"R",98,"R",58,"R",0,"R",58,"R",45,"R",78,"R",13
436775,"A",,"A",,"A",,"R",145,"R",0,"R",145,"R",65,"R",45,"R",0,"R",0,"R",0,"R",0,"A",,"R",16
436784,"A",,"A",,"A",,"R",242,"R",8,"R",234,"R",25,"R",11,"R",0,"R",0,"R",0,"R",0,"A",,"R",10
436818,"R",686,"R",924,"R",74,"R",754,"R",0,"R",754,"R",598,"R",79,"R",18,"R",1,"R",17,"R",10,"R",59,"R",19
436827,"R",222,"R",314,"R",71,"R",224,"R",0,"R",224,"R",178,"R",79,"R",8,"R",0,"R",8,"R",2,"R",25,"R",15
436836,"R",209,"R",432,"R",48,"R",236,"R",0,"R",236,"R",191,"R",81,"R",14,"R",0,"R",14,"R",11,"R",79,"R",16
436854,"A",,"A",,"A",,"R",25,"R",0,"R",25,"R",19,"R",76,"R",4,"R",0,"R",4,"R",4,"R",100,"R",12
437042,"R",126,"R",153,"R",82,"R",1,"R",0,"R",1,"R",1,"R",100,"R",0,"R",0,"R",0,"R",0,"A",,"R",24
437051,"R",155,"R",180,"R",86,"R",2,"R",0,"R",2,"R",2,"R",100,"R",0,"R",0,"R",0,"R",0,"A",,"R",31
437060,"A",,"A",,"A",,"R",142,"R",0,"R",142,"R",99,"R",70,"R",0,"R",0,"R",0,"R",0,"A",,"R",26
437103,"R",1241,"R",2614,"R",47,"R",1293,"R",0,"R",1293,"R",612,"R",47,"R",398,"R",0,"R",398,"R",141,"R",35,"R",29
437219,"R",96,"R",108,"R",89,"R",8,"R",0,"R",8,"R",6,"R",75,"R",0,"R",0,"R",0,"R",0,"A",,"R",25
437237,"A",,"A",,"A",,"R",33,"R",0,"R",33,"R",31,"R",94,"R",0,"R",0,"R",0,"R",0,"A",,"R",9
437316,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",8
437325,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",12
437501,"A",,"A",,"A",,"R",62,"R",1,"R",61,"R",50,"R",82,"R",0,"R",0,"R",0,"R",0,"A",,"R",26
437510,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",13
437529,"A",,"A",,"A",,"R",246,"Z",0,"R",246,"R",135,"R",55,"R",239,"Z",0,"R",239,"R",99,"R",41,"R",16
437556,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",17
437565,"A",,"A",,"A",,"R",81,"R",0,"R",81,"R",28,"R",35,"R",0,"R",0,"R",0,"R",0,"A",,"R",10
437583,"A",,"A",,"A",,"R",74,"R",0,"R",74,"R",58,"R",78,"R",0,"R",0,"R",0,"R",0,"A",,"R",22
437608,"A",,"A",,"A",,"R",53,"Z",0,"R",53,"R",25,"R",47,"Z",0,"Z",0,"Z",0,"Z",0,"A",,"R",20
437635,"A",,"A",,"A",,"R",228,"R",0,"R",228,"R",195,"R",86,"R",0,"R",0,"R",0,"R",0,"A",,"R",20
437653,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",16
437662,"A",,"A",,"A",,"R",608,"R",0,"R",608,"R",468,"R",77,"R",12,"R",0,"R",12,"R",10,"R",83,"R",39
437705,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",7
437723,"A",,"A",,"A",,"R",251,"R",0,"R",251,"R",217,"R",86,"R",0,"R",0,"R",0,"R",0,"A",,"R",23
437732,"A",,"A",,"A",,"R",63,"R",0,"R",63,"R",52,"R",83,"R",0,"R",0,"R",0,"R",0,"A",,"R",3
437750,"R",236,"R",236,"R",100,"R",170,"Z",0,"R",170,"R",91,"R",54,"Z",0,"Z",0,"Z",0,"Z",0,"A",,"R",21
437769,"A",,"A",,"A",,"R",300,"R",0,"R",300,"R",265,"R",88,"R",0,"R",0,"R",0,"R",0,"A",,"R",25
437778,"A",,"A",,"A",,"R",74,"Z",0,"R",74,"R",35,"R",47,"Z",0,"Z",0,"Z",0,"Z",0,"A",,"R",23
437848,"R",268,"R",327,"R",82,"R",279,"R",9,"R",270,"R",154,"R",57,"R",21,"R",1,"R",20,"R",4,"R",20,"R",28
437857,"A",,"A",,"A",,"R",77,"R",0,"R",77,"R",70,"R",91,"R",23,"R",0,"R",23,"R",17,"R",74,"R",14
437884,"A",,"A",,"A",,"R",65,"R",0,"R",65,"R",37,"R",57,"Z",0,"Z",0,"Z",0,"Z",0,"A",,"R",10
437927,"A",,"A",,"A",,"R",167,"Z",0,"R",167,"R",121,"R",72,"Z",0,"Z",0,"Z",0,"Z",0,"A",,"R",26
437936,"A",,"A",,"A",,"R",225,"R",0,"R",225,"R",169,"R",75,"Z",0,"Z",0,"Z",0,"Z",0,"A",,"R",26
438036,"A",,"A",,"A",,"R",34,"R",0,"R",34,"R",13,"R",38,"R",0,"R",0,"R",0,"R",0,"A",,"R",8
438151,"A",,"A",,"A",,"R",192,"Z",0,"R",192,"R",103,"R",54,"R",0,"Z",0,"R",0,"R",0,"A",,"R",25
438179,"A",,"A",,"A",,"R",120,"R",0,"R",120,"R",78,"R",65,"R",0,"R",0,"R",0,"R",0,"A",,"R",12
438197,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",24
438212,"R",168,"R",410,"R",41,"R",81,"R",0,"R",81,"R",61,"R",75,"R",115,"R",0,"R",115,"R",37,"R",32,"R",18
438258,"A",,"A",,"A",,"R",96,"R",0,"R",96,"R",74,"R",77,"Z",0,"Z",0,"Z",0,"Z",0,"A",,"R",47
438267,"A",,"A",,"A",,"R",49,"R",0,"R",49,"R",37,"R",76,"R",49,"R",0,"R",49,"R",35,"R",71,"R",18
438285,"A",,"A",,"A",,"R",137,"R",0,"R",137,"R",88,"R",64,"R",0,"R",0,"R",0,"R",0,"A",,"R",25
438294,"A",,"A",,"A",,"R",53,"R",0,"R",53,"R",21,"R",40,"R",0,"R",0,"R",0,"R",0,"A",,"R",25
438337,"A",,"A",,"A",,"R",145,"R",0,"R",145,"R",105,"R",72,"R",50,"R",0,"R",50,"R",27,"R",54,"R",18
438382,"A",,"A",,"A",,"R",24,"R",0,"R",24,"R",15,"R",63,"R",0,"R",0,"R",0,"R",0,"A",,"R",14
438416,"A",,"A",,"A",,"R",69,"R",0,"R",69,"R",25,"R",36,"R",0,"R",0,"R",0,"R",0,"A",,"R",9
438498,"R",48,"R",385,"R",12,"R",81,"R",1,"R",80,"R",33,"R",41,"R",155,"R",2,"R",153,"R",52,"R",34,"R",12
438504,"A",,"A",,"A",,"R",659,"R",1,"R",658,"R",621,"R",94,"R",0,"R",0,"R",0,"R",0,"A",,"R",30
438586,"R",212,"R",638,"R",33,"R",100,"Z",0,"R",100,"R",50,"R",50,"R",160,"Z",0,"R",160,"R",67,"R",42,"R",27
438601,"R",103,"R",214,"R",48,"R",104,"Z",0,"R",104,"R",68,"R",65,"R",19,"Z",0,"R",19,"R",19,"R",100,"R",26
438610,"A",,"A",,"A",,"R",71,"R",0,"R",71,"R",24,"R",34,"R",0,"R",0,"R",0,"R",0,"A",,"R",13
438629,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",4
438638,"A",,"A",,"A",,"R",285,"R",4,"R",281,"R",160,"R",57,"R",0,"R",0,"R",0,"R",0,"A",,"R",24
438647,"R",146,"R",166,"R",88,"R",134,"R",0,"R",134,"R",80,"R",60,"R",9,"R",0,"R",9,"R",1,"R",11,"R",24
438656,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",30
438674,"A",,"A",,"A",,"R",10,"R",0,"R",10,"R",5,"R",50,"R",3,"R",0,"R",3,"R",3,"R",100,"R",18
438708,"R",69,"R",221,"R",31,"R",43,"R",0,"R",43,"R",28,"R",65,"R",34,"R",0,"R",34,"R",20,"R",59,"R",20
438735,"A",,"A",,"A",,"R",34,"R",0,"R",34,"R",12,"R",35,"R",0,"R",0,"R",0,"R",0,"A",,"R",14
438805,"A",,"A",,"A",,"R",238,"R",65,"R",173,"R",130,"R",75,"R",90,"R",41,"R",49,"R",44,"R",90,"R",28
438869,"A",,"A",,"A",,"R",170,"R",0,"R",170,"R",93,"R",55,"R",0,"R",0,"R",0,"R",0,"A",,"R",23
438887,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",48
438902,"R",187,"R",229,"R",82,"R",3,"R",0,"R",3,"R",1,"R",33,"R",1,"R",0,"R",1,"R",1,"R",100,"R",29
438966,"R",63,"R",134,"R",47,"R",0,"R",0,"R",0,"R",0,"A",,"R",0,"R",0,"R",0,"R",0,"A",,"R",18
438984,"A",,"A",,"A",,"R",101,"R",24,"R",77,"R",77,"R",100,"R",0,"R",0,"R",0,"R",0,"A",,"R",25
439039,"A",,"A",,"A",,"R",185,"R",0,"R",185,"R",109,"R",59,"R",0,"R",0,"R",0,"R",0,"A",,"R",8
439057,"R",2,"R",4,"R",50,"R",1,"R",0,"R",1,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"R",12
439127,"A",,"A",,"A",,"R",120,"R",0,"R",120,"R",69,"R",58,"R",0,"R",0,"R",0,"R",0,"A",,"R",34
439136,"R",102,"R",137,"R",74,"R",83,"R",5,"R",78,"R",50,"R",64,"R",9,"R",0,"R",9,"R",2,"R",22,"R",24
439145,"R",266,"R",1496,"R",18,"R",287,"Z",0,"R",287,"R",141,"R",49,"R",229,"Z",0,"R",229,"R",92,"R",40,"R",20
439163,"R",352,"R",1260,"R",28,"R",219,"R",1,"R",218,"R",127,"R",58,"R",185,"R",0,"R",185,"R",80,"R",43,"R",19
439190,"R",283,"R",1413,"R",20,"R",275,"Z",0,"R",275,"R",166,"R",60,"R",85,"Z",0,"R",85,"R",45,"R",53,"R",21
439279,"A",,"A",,"A",,"R",60,"R",0,"R",60,"R",17,"R",28,"R",0,"R",0,"R",0,"R",0,"A",,"R",14
439288,"R",391,"R",528,"R",74,"R",291,"R",0,"R",291,"R",195,"R",67,"R",2,"R",0,"R",2,"R",1,"R",50,"R",25
439297,"A",,"A",,"A",,"R",44,"R",0,"R",44,"R",11,"R",25,"R",0,"R",0,"R",0,"R",0,"A",,"R",11
439303,"R",32,"R",34,"R",94,"R",15,"R",0,"R",15,"R",11,"R",73,"R",1,"R",0,"R",1,"R",1,"R",100,"R",8
439312,"R",8,"R",18,"R",44,"R",4,"R",0,"R",4,"R",2,"R",50,"R",1,"R",0,"R",1,"R",1,"R",100,"R",7
439330,"R",4,"R",28,"R",14,"R",2,"R",0,"R",2,"R",0,"R",0,"R",7,"R",0,"R",7,"R",2,"R",29,"R",10
439367,"A",,"A",,"A",,"R",98,"R",0,"R",98,"R",94,"R",96,"R",0,"R",0,"R",0,"R",0,"A",,"R",16
439400,"A",,"A",,"A",,"R",6,"Z",0,"R",6,"R",6,"R",100,"R",25,"Z",0,"R",25,"R",25,"R",100,"R",6
439437,"A",,"A",,"A",,"R",69,"Z",0,"R",69,"R",65,"R",94,"R",0,"R",0,"R",0,"R",0,"A",,"R",15
439446,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",5
439455,"R",110,"R",160,"R",69,"R",122,"R",0,"R",122,"R",102,"R",84,"R",17,"R",0,"R",17,"R",15,"R",88,"R",15
439473,"A",,"A",,"A",,"R",30,"R",0,"R",30,"R",20,"R",67,"R",39,"R",0,"R",39,"R",27,"R",69,"R",20
439482,"R",37,"R",56,"R",66,"R",19,"R",0,"R",19,"R",4,"R",21,"R",3,"R",0,"R",3,"R",1,"R",33,"R",20
439491,"R",91,"R",93,"R",98,"R",91,"R",0,"R",91,"R",71,"R",78,"R",0,"R",0,"R",0,"R",0,"A",,"R",20
439507,"A",,"A",,"A",,"R",164,"R",0,"R",164,"R",127,"R",77,"Z",0,"Z",0,"Z",0,"Z",0,"A",,"R",15
439525,"A",,"A",,"A",,"R",148,"R",1,"R",147,"R",122,"R",83,"R",0,"R",0,"R",0,"R",0,"A",,"R",18
439570,"A",,"A",,"A",,"R",164,"R",0,"R",164,"R",108,"R",66,"R",0,"R",0,"R",0,"R",0,"A",,"R",20
439589,"A",,"A",,"A",,"R",36,"R",0,"R",36,"R",26,"R",72,"R",3,"R",0,"R",3,"R",2,"R",67,"R",25
439604,"A",,"A",,"A",,"R",31,"Z",0,"R",31,"R",28,"R",90,"R",0,"R",0,"R",0,"R",0,"A",,"R",25
439613,"R",25,"R",65,"R",38,"R",20,"Z",0,"R",20,"R",16,"R",80,"R",10,"Z",0,"R",10,"R",7,"R",70,"R",7
439622,"A",,"A",,"A",,"R",101,"R",0,"R",101,"R",83,"R",82,"R",0,"R",0,"R",0,"R",0,"A",,"R",25
439631,"A",,"A",,"A",,"R",19,"R",0,"R",19,"R",18,"R",95,"Z",0,"Z",0,"Z",0,"Z",0,"A",,"R",10
439659,"A",,"A",,"A",,"R",0,"R",0,"R",0,"R",0,"A",,"R",29,"R",0,"R",29,"R",19,"R",66,"R",13
439668,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",12
439686,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",30
439695,"A",,"A",,"A",,"R",27,"R",0,"R",27,"R",25,"R",93,"R",2,"R",0,"R",2,"R",2,"R",100,"R",25
439701,"R",3,"R",33,"R",9,"R",3,"R",0,"R",3,"R",3,"R",100,"R",8,"R",0,"R",8,"R",1,"R",13,"R",12
439729,"A",,"A",,"A",,"R",9,"R",0,"R",9,"R",7,"R",78,"R",4,"R",0,"R",4,"R",3,"R",75,"R",9
439738,"A",,"A",,"A",,"R",210,"R",0,"R",210,"R",142,"R",68,"R",0,"R",0,"R",0,"R",0,"A",,"R",50
439747,"A",,"A",,"A",,"R",34,"R",0,"R",34,"R",28,"R",82,"R",9,"R",0,"R",9,"R",7,"R",78,"R",25
439756,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",9
439774,"A",,"A",,"A",,"R",26,"Z",0,"R",26,"R",24,"R",92,"R",2,"Z",0,"R",2,"R",2,"R",100,"R",18
439783,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",9
439792,"A",,"A",,"A",,"R",311,"R",0,"R",311,"R",233,"R",75,"R",0,"R",0,"R",0,"R",0,"A",,"R",14
439826,"A",,"A",,"A",,"R",91,"R",7,"R",84,"R",41,"R",49,"R",0,"R",0,"R",0,"R",0,"A",,"R",11
439844,"A",,"A",,"A",,"R",12,"R",0,"R",12,"R",12,"R",100,"R",0,"Z",0,"R",0,"R",0,"A",,"R",14
439862,"R",15,"R",20,"R",75,"R",24,"R",0,"R",24,"R",24,"R",100,"R",4,"R",0,"R",4,"R",4,"R",100,"R",27
439871,"A",,"A",,"A",,"R",115,"R",0,"R",115,"R",29,"R",25,"R",0,"R",0,"R",0,"R",0,"A",,"R",10
